Base,Target,Pearson,k,b,Length,Pearson(sub)
cegun,chilunxiang,0.028323101862285302,0.022351741790771484,-0.07033337030497362,4490,0.34306298247979594
cegun,dianjichui,0.0032463958173641378,-0.003725290298461914,-0.06456101253877794,5188,-0.03464113252552053
cegun,dianjiheng,-0.02303110115308025,0.03352761268615723,-0.05837282061790326,3413,0.32821128729433235
cegun,fuchen,-0.294954154997472,-0.43958425521850586,-0.0519538793068693,2782,-0.9881967778922527
cegun,hengjian,0.1541091192515327,-0.054016709327697754,-0.03695492779990241,4173,-0.6329957011590376
cegun,hengxiang ,-0.0017697842380912548,-0.09313225746154785,0.015263608088710908,3076,-0.6398438056089735
cegun,lingxing,0.5472279146976075,0.19744038581848145,-0.09242587574511085,5257,0.9438231205568874
cegun,niuzhuan,0.49845973623269096,0.10058283805847168,0.10199918579240277,3542,0.8711872585464753
cegun,qianyin,0.6873978905194706,-0.022351741790771484,-1.1052912491006381,6758,-0.23664133582811026
cegun,zhidong,-0.6941670691200094,-0.09685754776000977,1.1080710281819761,8221,-0.7234782848116234
chilunxiang,cegun,0.028323101862286933,0.01862645149230957,0.6709612151612128,2757,0.3664198483471473
chilunxiang,dianjichui,0.023134196725755948,0.07078051567077637,-0.020297054852296506,5449,0.6101597210422295
chilunxiang,dianjiheng,0.004745980855548399,0.040978193283081055,0.04216828034681735,3367,0.42066369285073885
chilunxiang,fuchen,0.25467901231775436,0.173225998878479,0.3110771560750717,2557,0.853300166027167
chilunxiang,hengjian,0.06366913708987164,0.19744038581848145,-0.0204733906925667,4402,0.9352468117496057
chilunxiang,hengxiang ,0.06683230513231563,0.003725290298461914,-0.11531873661840214,3010,0.1181620814817149
chilunxiang,lingxing,0.15926154666435346,0.14528632164001465,0.24188167629334023,4749,0.9081316262217071
chilunxiang,niuzhuan,0.1390884234820671,0.07078051567077637,0.06467086153197878,3197,0.7759368652495209
chilunxiang,qianyin,-0.158419388327632,-0.08195638656616211,-1.115516335122276,7854,-0.7892554871965857
chilunxiang,zhidong,0.14823208453323597,0.0260770320892334,1.1559454063988168,7328,0.3452011745905198
dianjichui,cegun,0.0032463958173601965,0.01862645149230957,0.6750778124882006,2737,0.23599570386049154
dianjichui,chilunxiang,0.02313419672575484,0.003725290298461914,-0.05982391860338222,4426,0.10497858659010742
dianjichui,dianjiheng,0.7378384050484581,0.4433095455169678,-0.024337572658764572,3522,0.8539585179420673
dianjichui,fuchen,-0.0843891900719752,-0.04842877388000488,0.5133363463617322,2535,-0.5827433114739243
dianjichui,hengjian,-5.864264180586998E-4,0.01862645149230957,-0.05558955467365253,4144,0.12316122857590475
dianjichui,hengxiang ,-0.353962732925252,-0.0782310962677002,-0.10946468135667675,3030,-0.4505589187979908
dianjichui,lingxing,-0.041219609620190584,-0.003725290298461914,0.327339727945484,4003,-0.08783491633641033
dianjichui,niuzhuan,0.043522329217275196,0.0260770320892334,-0.02415630525236525,3214,0.3692686530343568
dianjichui,zhidong,0.021510453604896798,0.007450580596923828,1.1773804908231154,7332,0.21788899624654895
dianjiheng,cegun,-0.02303110115308125,0.003725290298461914,0.6852463015795556,2729,0.09886857498032638
dianjiheng,chilunxiang,0.004745980855535764,0.003725290298461914,-0.058687765018608166,4428,0.08912131857769762
dianjiheng,dianjichui,0.7378384050484581,-0.1043081283569336,-0.045912999133421936,5452,-0.4785383262170814
dianjiheng,fuchen,-0.07708068158481261,-0.0260770320892334,0.5185642107330304,2542,-0.4871276990765333
dianjiheng,hengjian,0.003457270294252714,0.01862645149230957,-0.07011597122616295,4121,0.16633641923213882
dianjiheng,hengxiang ,-0.18765999905697248,0.01862645149230957,-0.12332639141795257,3007,0.0591395325638382
dianjiheng,lingxing,0.020018716064087907,0.003725290298461914,0.3203467517837243,3987,0.023113873064895242
dianjiheng,niuzhuan,-0.16676950187807513,0.0260770320892334,-0.008014660613659488,3232,0.3938777790167339
dianjiheng,qianyin,-0.011379398757850524,-0.003725290298461914,-1.083410380921975,6612,-0.08080738104306551
dianjiheng,zhidong,0.019547247295965308,0.007450580596923828,1.1673769411194406,7279,0.21529693191401478
fuchen,cegun,-0.2949541549974719,-0.34458935260772705,0.5941085088362283,3447,-0.9861281851225612
fuchen,chilunxiang,0.2546790123177542,0.20489096641540527,-0.0026465581292904536,4836,0.9553264332229051
fuchen,dianjichui,-0.0843891900719756,0.022351741790771484,-0.06026742643614566,5323,0.3294389974700778
fuchen,dianjiheng,-0.07708068158481204,0.003725290298461914,-0.03544235184242304,3332,-0.042552217522822726
fuchen,hengjian,0.0011228303418395508,0.020489096641540527,-0.061307037909328475,4127,0.28395785897557413
fuchen,hengxiang ,-0.01092785265644499,-0.016763806343078613,-0.13756051057875396,3023,-0.1420015449174989
fuchen,lingxing,-0.09109402471748743,0.2905726432800293,-0.06513225916027825,4432,0.9744331091122047
fuchen,niuzhuan,-0.038155483681978776,0.3650784492492676,0.40304692361503525,3513,0.9823324501683092
fuchen,qianyin,-0.5549420827275181,-0.03725290298461914,-1.1191720773835805,7025,-0.47656099695890985
fuchen,zhidong,0.5403504301771549,-0.022351741790771484,1.1945111162413968,7572,-0.4426405914487425
hengjian,cegun,0.1541091192515329,0.1825392246246338,0.7711725816315579,3514,0.9674343288456754
hengjian,chilunxiang,0.06366913708987228,0.04842877388000488,-0.02631020203510978,4478,0.5577769907828003
hengjian,dianjichui,-5.864264180676449E-4,-0.01862645149230957,-0.042673971575384065,5414,-0.3174094571478424
hengjian,dianjiheng,0.00345727029424808,0.13783574104309082,0.02693680211358413,3438,0.8168322619076448
hengjian,fuchen,0.0011228303417768362,-0.5885958671569824,0.31943805166601985,2677,-0.9860257791914835
hengjian,hengxiang ,0.02565866637750417,0.04470348358154297,-0.08286248570339604,3072,0.5209941526871064
hengjian,lingxing,0.30119436981214504,0.36135315895080566,0.16252629633980226,5031,0.9887633290543207
hengjian,niuzhuan,0.3285491103103862,0.23283064365386963,0.3255950729698076,3313,0.965979290508483
hengjian,qianyin,-0.010003759612482815,-0.11175870895385742,-1.0970645329317281,7016,-0.7011652613154714
hengjian,zhidong,-0.009979994983682816,0.06332993507385254,1.1657413802100505,7377,0.26523909354841085
hengxiang ,cegun,-0.0017697842380630692,-0.2644956111907959,0.728194670124203,3021,-0.9352845824627447
hengxiang ,chilunxiang,0.06683230513231608,0.003725290298461914,-0.0595551188866415,4428,0.0272011640773391
hengxiang ,dianjichui,-0.3539627329252519,-0.011175870895385742,-0.051840779265171166,5238,-0.09727714349397792
hengxiang ,dianjiheng,-0.18765999905697262,-0.014901161193847656,-0.04436984387795722,3358,-0.12571268494460056
hengxiang ,fuchen,-0.010927852656441422,0.13969838619232178,0.2683659356682081,2613,0.9187326702210197
hengxiang ,hengjian,0.025658666377504715,-0.011175870895385742,-0.07867921106114514,4129,-0.1293048456923839
hengxiang ,lingxing,0.644549720233248,0.011175870895385742,0.32178693385793034,4055,0.12879470258511724
hengxiang ,niuzhuan,0.0919520658090618,-0.09313225746154785,0.08487868465496744,3276,-0.7632908394725789
hengxiang ,qianyin,-0.20886156890873922,-0.022351741790771484,-1.130736603968818,6638,-0.28715222234948856
hengxiang ,zhidong,0.2063154670483713,-0.003725290298461914,1.1829728605373806,7279,-0.0221872144103768
lingxing,cegun,0.5472279146976076,0.7115304470062256,0.5993234729794039,3728,0.9962755415744758
lingxing,chilunxiang,0.15926154666435358,0.05587935447692871,-0.049175905514079514,4526,0.6211697783034054
lingxing,dianjichui,-0.04121960962019211,-0.04842877388000488,-0.029913761878003053,5399,-0.36400540664809367
lingxing,dianjiheng,0.020018716064090315,0.14528632164001465,-0.020363914909496156,3381,0.6361174058047888
lingxing,fuchen,-0.09109402471748747,-0.022351741790771484,0.5167946745307918,2471,-0.38122116458062244
lingxing,hengjian,0.301194369812145,-0.022351741790771484,-0.06014118630152878,4136,-0.2707263073187965
lingxing,hengxiang ,0.644549720233248,0.10803341865539551,-0.15572802226366073,3187,0.5207992135573283
lingxing,niuzhuan,0.6333605917152486,0.5662441253662109,0.06226892649787911,4704,0.9928724113458882
lingxing,qianyin,0.07926897786631527,-0.09685754776000977,-1.0997430436952702,8009,-0.8222408587588061
lingxing,zhidong,-0.08526451333791711,-0.022351741790771484,1.208023823833913,7482,-0.22762728968574036
niuzhuan,cegun,0.498459736232691,0.40605664253234863,0.6510533421471797,3575,0.9869359299940436
niuzhuan,chilunxiang,0.13908842348206735,0.011175870895385742,-0.0697488499971462,4449,0.1366598572108985
niuzhuan,dianjichui,0.04352232921727532,0.10803341865539551,-0.034455959966070954,5702,0.7544081761422619
niuzhuan,dianjiheng,-0.16676950187807504,-0.0782310962677002,0.013430950747413645,3409,-0.45872824178752347
niuzhuan,fuchen,-0.038155483681979664,0.33527612686157227,0.304522363835661,2537,0.968015375052891
niuzhuan,hengjian,0.32854911031038614,0.0260770320892334,-0.06783632126486469,4160,0.30639345916488425
niuzhuan,hengxiang ,0.09195206580906129,0.007450580596923828,-0.12589833911871315,3011,0.013106847043472149
niuzhuan,lingxing,0.6333605917152486,0.43585896492004395,0.23481684615816278,4787,0.9894379777758152
niuzhuan,qianyin,0.14523939750113923,-0.007450580596923828,-1.0869475282029226,6663,-0.11443075322947144
niuzhuan,zhidong,-0.1370405638367869,-0.03725290298461914,1.179869652336344,7583,-0.5578441388672918
qianyin,cegun,0.6873978905194706,0.5308538675308228,0.38526405567706445,4718,0.9946774361606557
qianyin,chilunxiang,-0.15841938832763233,0.007450580596923828,-0.06753781867641928,4434,0.1245521447035919
qianyin,dianjichui,-0.007608552416459123,0.001862645149230957,-0.05543727784474764,5194,-0.04374651706550494
qianyin,dianjiheng,-0.011379398757849796,-0.007450580596923828,-0.026121009366187598,3325,-0.06440186104289847
qianyin,fuchen,-0.554942082727518,-0.5420297384262085,0.214223419663359,2895,-0.9901373603909235
qianyin,hengjian,-0.01000375961248497,-0.007450580596923828,-0.06591814670376461,4108,-0.13793381010689384
qianyin,hengxiang ,-0.2088615689087393,-0.20116567611694336,0.20873300355614122,3182,-0.9058295654451205
qianyin,lingxing,0.07926897786631505,0.23655593395233154,0.06349107888658971,4421,0.9761821914573015
qianyin,niuzhuan,0.14523939750113948,-0.12479722499847412,0.30268820820012965,3366,-0.8979274868327805
qianyin,zhidong,-0.9942572800783024,-1.0021030902862549,9.331713866537511E-4,19424,-0.9983875123236368
zhidong,cegun,-0.6941670691200094,-0.5476176738739014,0.49230284216511166,4840,-0.9947489953531071
zhidong,chilunxiang,0.14823208453323555,-0.003725290298461914,-0.06811553556093633,4435,-0.09714486334667999
zhidong,dianjichui,0.02151045360489538,0.011175870895385742,-0.04510623973894577,5196,0.19082502066004595
zhidong,dianjiheng,0.019547247295965114,0.003725290298461914,-0.03171535702925428,3329,0.02640983412150667
zhidong,fuchen,0.5403504301771549,0.5699694156646729,0.2520683346524483,2877,0.9906374073374025
zhidong,hengjian,-0.00997999498368117,0.007450580596923828,-0.06816658749672419,4107,0.14190584919043603
zhidong,hengxiang ,0.20631546704837128,0.21047890186309814,0.20494315139817842,3156,0.8971656396470981
zhidong,lingxing,-0.08526451333791749,-0.21606683731079102,0.06597932853636532,4612,-0.9737930908090882
zhidong,niuzhuan,-0.13704056383678698,0.12665987014770508,0.2963253843811724,3343,0.8999625586336134
zhidong,qianyin,-0.9942572800783024,-0.994652509689331,2.742751112453784E-4,19551,-0.9983821508829671
角速度,速度,0.1435384273123081,4.686415195465088,-0.07452377144049013,375,0.9778278510086315
速度,角速度,0.14353842731230834,-0.029802322387695312,0.08691161432354425,1611,0.07374173782679284
